ID;LATITUDE;LONGITUDE;NAME
505;29.78333333333333;-82.25;US-SP2
506;29.816666666666663;-82.21666666666667;US-SP4
507;31.85;-110.88333333333334;US-SRM
508;38.45;-120.98333333333333;US-TON
509;38.416666666666664;-120.98333333333333;US-VAR
510;31.75;-109.95;US-WKG
511;43.71666666666667;132.15;USSURIYSK
512;16.21666666666667;32.91666666666667;WADI_ABU_GEIDUM
513;31.75;-109.95;WALNUTGULCH
514;24.950000000000003;17.783333333333346;WAV_AN_NAMUS
515;32.65;-106.35;WHITE_SANDS_HELSTF
516;27.28333333333333;-109.91666666666667;YAQUI
517;39.31666666666666;116.18333333333332;YUFA_PEK
518;22.75;-12.483333333333336;ZOUERATE-FENNEC
519;18.883333333333333;46.749999999999986;Arabia#1
520;20.15;50.95;Arabia#2
521;28.950000000000003;43.716666666666654;Arabia#3
522;21.75;28.216666666666654;Sudan#1
523;19.68333333333333;9.783333333333344;Niger#1
524;21.383333333333333;10.583333333333327;Niger#2
525;21.583333333333336;7.950000000000002;Niger#3
526;27.15;26.08333333333333;Egypt#1
527;24.450000000000003;13.316666666666675;Libya#1
528;25.049999999999997;20.450000000000003;Libya#2
529;23.18333333333333;23.08333333333333;Libya#3
530;28.549999999999997;23.38333333333334;Libya#4
531;23.81666666666667;-0.41666666666667235;Algeria#1
532;26.116666666666667;-1.3833333333333409;Algeria#2
533;30.35;7.649999999999991;Algeria#3
534;30.049999999999997;5.583333333333328;Algeria#4
535;31.049999999999997;2.2166666666666535;Algeria#5
536;19.15;-4.883333333333341;Mali#1
537;19.416666666666664;-9.316666666666679;Mauritania#1
538;20.883333333333333;-8.783333333333347;Mauritania#2
539;41.85;13.583333333333327;Collelongo
540;-37.91666666666667;-67.81666666666666;25de Mayo_Shurb
541;37.916666666666664;39.41666666666667;Bagci Koyu
542;62.916666666666664;173.44999999999996;Chukotka
543;54.45;159.85;Sopka Taunshits
544;67.14999999999999;91.98333333333333;Krai de Krasnoyarsk
545;48.78333333333333;88.38333333333331;Sptin Nuur
546;32.95;82.68333333333332;Tagchagpu Ri 
547;15.750000000000002;79.11666666666666;Akkacheruvu
548;35.416666666666664;85.41666666666667;Kukushili
549;46.68333333333333;82.38333333333331;Makanchi
550;50.18333333333334;63.35000000000001;Shiyli
551;47.416666666666664;97.41666666666667;Otgon
552;6.5833333333333295;81.55;Kumana National Park
553;15.616666666666662;78.71666666666668;Nallamala Forest
554;15.049999999999999;74.38333333333334;Anshi National Park 
555;30.116666666666667;78.18333333333332;IN-Brk
556;21.883333333333333;77.41666666666667;IN-Bet
557;45.083333333333336;142.08333333333334;JP-Tef
558;44.11666666666667;113.55;CN-Xg2
559;37.95;126.94999999999997;KR-Seo
560;44.416666666666664;142.31666666666663;JP-MBF
561;2.2166666666666694;111.81666666666665;MY-Sbu
562;50.18333333333334;94.44999999999997;RU-Tuv
563;43.583333333333336;116.24999999999999;CN-Xi1
564;62.11666666666667;98.41666666666667;Baikyt
565;26.916666666666664;70.05;Muhar
566;61.75;113.88333333333331;Mirni
567;58.916666666666664;114.98333333333333;Irkutsk
568;55.55;119.18333333333332;Zabaikalie
569;49.41666666666667;132.44999999999996;Jabarovsk
570;49.05;133.11666666666665;Birobidzhan
571;24.71666666666667;114.21666666666668;Chebailing
572;62.28333333333333;164.61666666666665;Kamchatka
573;50.983333333333334;78.58333333333336;Mayskoye
574;48.349999999999994;73.28333333333332;Kayrakty
575;56.58333333333333;123.74999999999999;Saja_1
576;56.78333333333333;124.18333333333332;Saja_2
577;57.15;124.24999999999999;Saja_3
578;62.31666666666666;143.58333333333334;Saja_4
579;63.28333333333333;146.31666666666663;Saja_5
580;61.849999999999994;164.94999999999996;Kamchatka_2
581;23.549999999999997;98.28333333333335;Man Na-hkai
582;47.35;106.08333333333336;Tov_1
583;47.15;107.55;Tov_2
584;15.016666666666667;1.9833333333333334;NARMA Niger_1
585;15.016666666666667;11.983333333333333;NARMA Niger_2
586;14.516666666666667;-5.750000000000015;NARMA Mali_1
587;12.450000000000005;2.5833333333333277;NARMA Niger_4
588;-20.016666666666666;21.483333333333334;NARMA Botswana_1
589;-2.6833333333333362;36.516666666666666;NARMA Tanzania_1 
590;9.283333333333333;15.249999999999984;NARMA Chad
591;4.950000000000004;43.05;Siifan
592;7.516666666666667;48.88333333333334;Jariiban
593;28.35;40.216666666666654;Hail
594;11.549999999999999;50.91666666666667;Bargaal
595;15.450000000000005;8.14999999999999;Zinder
596;14.683333333333339;13.249999999999984;Diffa
597;11.683333333333339;36.55;Amhara
598;-14.650000000000004;37.016666666666666;Niassa_1
599;-14.116666666666658;36.61666666666666;Niassa_2
600;10.983333333333336;50.91666666666667;Somalia_1
601;50.28333333333333;11.41666666666667;Somalia_2
602;11.016666666666667;49.81666666666668;Somalia_3
603;-21.950000000000003;129.71666666666667;Mackay
604;-22.25;133.21666666666667;Alice Springs
605;-33.983333333333334;140.58333333333334;Calperum Chowilla
606;-30.183333333333337;120.65000000000002;Great Western
607;-12.483333333333333;131.11666666666665;Howard Springs
608;-13.150000000000004;130.78333333333333;Litchfield
609;-17.150000000000006;133.35;Sturt Plains
610;63.65;-117.45;Canada_North1
611;63.38333333333333;-138.68333333333334;Canada_North2
612;64.51666666666667;-106.18333333333334;Canada_North3
613;67.75;-115.01666666666667;Canada_North4
614;65.95;95.18333333333332;Canada_North5
615;50.05;-67.48333333333333;Canada_North6
616;52.45;-57.05;Canada_North7
617;-5.383333333333339;-80.41666666666667;Piura
618;-28.383333333333326;-68.31666666666666;Cienaga
619;-14.650000000000004;-75.51666666666667;SalinerasLasPiletas
620;-6.116666666666659;-40.483333333333334;Missao
621;-13.216666666666667;26.950000000000003;West Three 
622;-15.78333333333333;12.383333333333338;Namibe
623;22.983333333333334;35.41666666666667;Elba NP
624;15.383333333333342;21.816666666666677;Hame
625;16.916666666666664;24.516666666666666;Darfur
626;7.5833333333333295;24.783333333333346;Alto Mbomou
627;60.15;12.683333333333321;Sodralekvattnet
628;64.01666666666667;13.41666666666667;Jamtland
629;60.61666666666667;11.450000000000001;Tangen
630;66.78333333333333;22.183333333333323;Norrbotten
631;67.05;26.216666666666654;Laponia
632;55.983333333333334;28.450000000000003;Vitebsk
633;49.016666666666666;38.14999999999999;Zakaznik Kremennoye
634;54.95;40.28333333333332;Riazan
635;54.61666666666667;34.28333333333332;Oblast de Smolensk
636;28.31666666666667;71.38333333333334;Rahim Yar Khan
637;35.05;73.01666666666667;Khargai
638;34.61666666666667;79.48333333333333;Aksai Chin
639;37.95;71.21666666666665;Khizaw
640;37.483333333333334;67.68333333333332;Surjandain
641;39.71666666666667;84.91666666666667;China_Desert1
642;39.38333333333333;81.71666666666668;China_Desert2
643;63.349999999999994;77.35000000000001;Yamalia-Memetsia1
644;62.68333333333334;90.71666666666668;Krai de Krasnoyarsk2
645;70.18333333333334;93.24999999999999;Krai de Krasnoyarsk3
646;68.88333333333334;80.85000000000001;Yamalia-Memetsia2
647;61.38333333333333;105.24999999999999;Oblast de Irkutsk
648;60.55;112.05;Republica_Saja_1
649;62.016666666666666;113.24999999999999;Republica_Saja_2
650;63.08333333333333;116.08333333333336;Republica_Saja_3
651;68.41666666666667;119.91666666666667;Republica_Saja_4
652;62.75;124.15000000000002;Republica_Saja_5
653;65.64999999999999;84.55;Krai_de_Krasnoyarsk_1
654;63.25;81.31666666666665;Yamalia-Nenetsia_1
655;65.58333333333333;80.61666666666666;Yamalia-Nenetsia_2
656;67.08333333333333;82.24999999999999;Yamalia-Nenetsia_3
657;65.55;80.61666666666666;Yamalia-Nenetsia_4
658;64.01666666666667;68.08333333333333;Janty-Mansi_1
659;62.983333333333334;66.35000000000001;Janty-Mansi_2
660;66.91666666666667;66.61666666666666;Yamalia-Nenetsia_5
661;62.25;62.749999999999986;Janty-Mansi_3
662;41.18333333333333;81.35000000000001;Aksu
663;40.916666666666664;86.41666666666667;China_Desert3
664;31.18333333333333;92.94999999999997;Nagqu
665;28.816666666666663;109.85000000000001;Wuxizuo
666;25.549999999999997;107.08333333333336;Shanjiao
667;50.45;111.11666666666666;Chita_1
668;50.349999999999994;114.58333333333336;Chita_2
669;69.05;115.68333333333332;Yamalia-Nenetsia_6
670;72.65;115.51666666666664;Republica_Saja_6
671;67.28333333333333;111.61666666666666;Republica_Saja_7
672;71.01666666666667;107.51666666666664;Krai_de_Krasnoyarsk_2
673;71.11666666666666;134.94999999999996;Republica_Saja_8
674;69.35;133.74999999999997;Republica_Saja_9
675;70.31666666666666;130.85;Republica_Saja_10
676;67.28333333333333;137.21666666666667;Republica_Saja_11
677;69.75;139.51666666666662;Republica_Saja_12
678;66.95;162.35;Chukotka_2
679;66.05;167.98333333333332;Chukotka_3
680;68.11666666666666;172.85;Chukotka_4
681;66.51666666666667;165.71666666666667;Chukotka_5
682;66.91666666666667;162.01666666666662;Chukotka_6
683;66.85;158.15;Chukotka_7
684;51.78333333333333;125.01666666666664;Daxing angling_1
685;43.083333333333336;127.44999999999997;Jilin_1
686;41.916666666666664;127.55;Jilin_2
687;47.25;128.6833333333333;Yichun_1
688;49.016666666666666;127.71666666666668;Yichun_2
689;51.61666666666667;124.81666666666665;Daxing angling_2
690;-50.61666666666666;-71.18333333333334;Santa Cruz
691;-52.11666666666666;-70.38333333333334;Magallanes
692;-31.950000000000003;148.94999999999996;Goonoo State Forest
693;-26.349999999999994;150.51666666666662;Barakuyla
694;-29.950000000000003;149.11666666666665;Nowley
695;-27.016666666666666;146.85;Boatmat
696;42.983333333333334;104.85000000000001;Omnogobi_1
697;43.15;101.61666666666666;Omnogobi_2
698;43.916666666666664;99.58333333333336;Omnogobi_3
699;45.61666666666667;89.71666666666668;Sinkiang_1
700;45.45;87.71666666666668;Sinkiang_2
701;45.28333333333333;72.01666666666667;Zhambyl_1
702;45.983333333333334;69.55;Zhambyl_2
703;44.35;61.716666666666654;Kyzylorda_1
704;46.15;64.08333333333333;Kyzylorda_2
705;41.88333333333333;127.65000000000002;Jilin_3
706;27.549999999999997;63.05;Pakistan_1
707;25.31666666666667;61.95;Pakistan_2
708;19.383333333333333;22.816666666666677;Chad_1
709;18.383333333333333;18.716666666666654;Chad_2
710;7.383333333333341;25.016666666666666;Mbomou
711;8.183333333333339;14.716666666666653;Bouba Ndjida NP
712;-10.983333333333333;16.283333333333346;Bie
713;-8.616666666666658;27.516666666666666;Katanga_1
714;-10.616666666666658;23.950000000000003;Katanga_2
715;-26.28333333333333;31.88333333333334;Hlane NP
716;63.61666666666667;115.68333333333332;Republica_Saja_16
717;63.81666666666666;115.44999999999997;Republica_Saja_13
718;62.45;130.61666666666665;Yakutsk
719;59.849999999999994;133.21666666666667;Republica_Saja_14
720;60.05;135.78333333333333;Republica_Saja_15
